id,createTime,category,novelName,authorName,authorLevel,updateTime,wordCount,monthlyTicket,totalClick,status,completeTime
82,2024-10-20 03:51:22,都市,捞尸人,纯洁滴小龙,白金,2024-11-18 09:08:22,414023,123988,738327,连载,2024-11-17 23:56:43,,,,,,,,
83,2024-10-20 03:51:22,科幻,我是唯一的玩家,红颜三千,Lv.5,2024-11-17 18:40:31,59001,15866,914638,连载,2024-11-17 17:00:00,,,,,,,,
84,2024-10-19 03:51:22,轻小说,别再催眠我了，反派皇女！,鱼香起司,Lv.2,2024-11-18 09:09:55,142866,61133,552672,连载,2024-11-17 23:46:28,,,,,,,,
85,2024-10-19 03:51:22,仙侠,万法诡道，我为灵尊,真愚老人,Lv.5,2024-11-16 02:40:13,53585,11574,542459,连载,2024-11-16 00:18:49,,,,,,,,
86,2024-10-19 03:51:22,诸天无限,诸天吃瓜：从玫瑰的故事当哥开始,六朝私记,Lv.2,2024-11-18 09:10:59,30316,15742,790484,连载,2024-11-18 09:00:00,,,,,,,,
87,2024-10-18 19:51:22,轻小说,这阴间地下城谁设计的,月下蓬莱姬,Lv.1,2024-11-17 16:49:21,43583,13108,651477,连载,2024-11-17 16:28:06,,,,,,,,
88,2024-10-18 19:51:22,都市,1979：未婚妻是天仙妈,紫苏叶知道,Lv.2,2024-11-18 09:28:34,51150,24325,538937,连载,2024-11-17 21:22:44,,,,,,,,
89,2024-10-18 19:51:22,历史,帝秦设计师,买土拨鼠的松鼠,Lv.2,2024-11-17 21:11:25,44436,19948,503638,连载,2024-11-17 20:45:17,,,,,,,,
90,2024-10-18 03:51:22,仙侠,扣1加功德，我真不是气运之子啊,朕很累,Lv.1,2024-11-18 05:39:07,45970,21315,629623,连载,2024-11-18 00:39:18,,,,,,,,
91,2024-10-17 19:51:22,轻小说,一人之下：我明代僵尸王，被掘了,精灵副将练炁师,Lv.1,2024-11-15 16:44:11,48814,17993,480011,连载,2024-11-15 16:31:35,,,,,,,,
92,2024-10-17 03:51:22,都市,美好生活从相亲开始,萧楚云,Lv.1,2024-11-15 21:12:23,29170,12015,634564,连载,2024-11-15 21:01:25,,,,,,,,
93,2024-10-17 03:51:22,游戏,被大车撞到异世界的我也要开大车,万事皆修,Lv.1,2024-11-18 09:24:59,40770,10881,595796,连载,2024-11-17 21:37:03,,,,,,,,
94,2024-10-17 03:51:22,科幻,灵魂扳机,Krache,Lv.4,2024-11-18 09:29:09,60138,10597,676570,连载,2024-11-17 22:43:04,,,,,,,,
95,2024-10-17 03:51:22,游戏,什么卡崩副本？我在正常玩游戏啊,我家的女友叫毛毛,Lv.2,2024-11-18 09:12:15,62307,19646,1034113,连载,2024-11-17 23:58:11,,,,,,,,
96,2024-10-17 03:51:22,都市,创业系神豪：我要供养百万员工！,飞翔的烤乳猪,Lv.3,2024-11-08 16:14:55,45543,14595,1064271,连载,2024-11-08 16:02:54,,,,,,,,
97,2024-10-17 03:51:22,历史,完蛋，我来到自己写的垃圾书里了,伴读小牧童,Lv.5,2024-11-18 14:48:10,38877,13194,1183842,连载,2024-11-17 22:43:50,,,,,,,,
98,2024-10-16 19:51:22,都市,我没落网，凭什么说我有罪！,青衫仗剑行天涯,Lv.5,2024-11-18 12:46:29,112914,22809,658892,连载,2024-11-18 12:15:25,,,,,,,,
99,2024-10-16 03:51:22,诸天无限,诸天聊天群：我的群员未来可期,有否晨曦,Lv.5,2024-11-18 09:27:05,61943,25228,637548,连载,2024-11-17 23:59:20,,,,,,,,
100,2024-10-14 19:51:22,玄幻,撞钟百年，我成了宗门老祖,火到星空深处,Lv.5,2024-11-15 23:13:24,99010,39628,606646,连载,2024-11-15 23:05:09,,,,,,,,
101,2024-10-14 03:51:22,轻小说,木叶：纲手，我才是火影！,卖身葬节操,Lv.4,2024-11-18 03:41:30,51080,19993,935908,连载,2024-11-17 23:59:00,,,,,,,,
102,2024-10-13 03:51:22,都市,东京大亨，从当文豪开始,怕辣的鱼鱼,Lv.1,2024-10-21 23:36:27,30125,11370,518293,连载,2024-10-21 23:31:25,,,,,,,,
103,2024-10-12 11:51:22,都市,你不是说拍完必亏的吗,几仙1,Lv.1,2024-11-18 10:40:23,41260,17370,725730,连载,2024-11-18 10:15:53,,,,,,,,
104,2024-10-12 03:51:22,仙侠,西游都结束了，完美人生系统才来,岳不懂,Lv.5,2024-11-14 22:08:43,441541,10362,529887,连载,2024-11-14 21:59:03,,,,,,,,
105,2024-10-12 03:51:22,轻小说,火影之我真不是宝可梦,酉时二把刀,Lv.2,2024-11-10 15:21:00,42089,15588,683505,连载,2024-11-10 00:01:00,,,,,,,,
106,2024-10-11 03:51:22,都市,开发大西北从种子开始,野生的冰糖葫芦,Lv.4,2024-11-17 23:36:30,44118,15341,1689366,连载,2024-11-17 23:30:25,,,,,,,,
107,2024-10-10 11:51:22,都市,别胡说，我这是人皇幡,夏日秋刀鱼,Lv.1,2024-11-17 08:07:09,38241,12479,652998,连载,2024-11-17 08:03:06,,,,,,,,
108,2024-10-10 03:51:22,轻小说,龙族：从获得八岐开始，逆袭伐神,骨骨子,Lv.3,2024-11-17 22:36:53,25214,10259,905444,连载,2024-11-17 22:29:44,,,,,,,,
109,2024-10-09 03:51:22,轻小说,斗罗：转生银枝，贯彻纯美之名！,若坨救我,Lv.5,2024-10-13 01:09:15,23495,14052,267275,连载,2024-10-13 00:35:37,,,,,,,,
110,2024-10-09 03:51:22,都市,重返88：从迎娶小姨子开始,蜗牛你别跑,Lv.3,2024-11-03 20:08:53,53230,24685,1169575,连载,2024-11-03 20:02:40,,,,,,,,
111,2024-10-08 03:51:22,诸天无限,穿越成天女兽的我不想进化,三只毛,Lv.2,2024-11-18 14:42:50,27722,13039,688909,连载,2024-11-18 13:51:29,,,,,,,,
112,2024-10-08 03:51:22,诸天无限,从修改呼吸法开始变强,拿铁七分糖,Lv.2,2024-11-18 09:22:28,60895,19452,692022,连载,2024-11-17 23:59:11,,,,,,,,
113,2024-10-08 03:51:22,轻小说,人在须弥：我能复制七神权柄,终久之梦,Lv.3,2024-11-08 15:21:23,22135,11399,740440,连载,2024-11-08 00:01:00,,,,,,,,
114,2024-10-07 03:51:22,仙侠,大乾夜天子,清城雨落,Lv.2,2024-11-17 17:40:57,68417,21991,571458,连载,2024-11-17 17:26:16,,,,,,,,
115,2024-10-07 03:51:22,仙侠,清河仙族,梦中听雨声,Lv.4,2024-11-18 11:58:21,82432,23550,2667711,连载,2024-11-17 22:00:44,,,,,,,,
116,2024-10-07 03:51:22,悬疑,兰若仙缘,糖醋于,Lv.5,2024-11-18 09:30:07,67077,20561,1632966,连载,2024-11-17 22:08:05,,,,,,,,
117,2024-10-06 19:51:22,都市,非正常美食文,吨吨吨吨吨,Lv.5,2024-11-18 09:11:55,126752,33557,610108,连载,2024-11-17 23:29:23,,,,,,,,
118,2024-10-06 11:51:22,仙侠,人在洪荒，水元成圣,爱喝有机奶粉,Lv.1,2024-11-14 00:42:08,35451,13074,518850,连载,2024-11-14 00:13:43,,,,,,,,
119,2024-10-06 03:51:22,军事,亮剑：从成为楚云飞开始崛起,吴未的书,Lv.3,2024-11-18 12:17:28,48119,27707,996388,连载,2024-11-18 01:22:23,,,,,,,,
120,2024-10-06 03:51:22,都市,华娱之女明星请自重,书荒仙人,Lv.3,2024-11-15 06:09:47,42556,19388,1399598,连载,2024-11-15 05:12:30,,,,,,,,
121,2024-10-05 03:51:22,都市,巅峰学霸,一桶布丁,Lv.5,2024-11-18 00:10:35,87305,33180,778455,连载,2024-11-18 00:03:20,,,,,,,,
122,2024-10-05 03:51:22,历史,世子稳重点,贼眉鼠眼,大神,2024-11-17 23:08:54,42858,11271,797749,连载,2024-11-17 23:02:29,,,,,,,,
123,2024-10-04 03:51:22,轻小说,一人之下，小巫祝只想收集精灵,怜君不得意,Lv.3,2024-11-16 23:17:20,39044,12311,947742,连载,2024-11-16 23:03:18,,,,,,,,
124,2024-10-04 03:51:22,科幻,我在现实世界武道加点,就会一点,Lv.3,2024-11-18 05:15:51,52206,19597,905118,连载,2024-11-18 00:09:17,,,,,,,,
125,2024-10-03 19:51:22,游戏,LOL：什么叫折磨流选手啊！,暴走小风,Lv.2,2024-11-18 13:38:47,48838,25914,777493,连载,2024-11-18 12:00:00,,,,,,,,
126,2024-10-03 03:51:22,诸天无限,港综：卧底和联胜，从四九到龙头,把星子放入眸,Lv.3,2024-11-18 09:40:55,58391,21604,1709424,连载,2024-11-17 22:43:11,,,,,,,,
127,2024-10-03 03:51:22,军事,抗战：全球都是基地车,咖啡七分甜,Lv.2,2024-11-18 09:41:05,12206,15997,494996,连载,2024-11-17 19:09:47,,,,,,,,
128,2024-10-02 03:51:22,科幻,副本0容错，满地遗言替我错完了,十二食,Lv.2,2024-11-16 22:10:55,34471,10064,692412,连载,2024-11-16 21:21:13,,,,,,,,
129,2024-10-02 03:51:22,体育,绝对不要对他喷垃圾话,无情恋苍生,Lv.5,2024-11-18 09:07:55,26263,12468,1679875,连载,2024-11-17 18:12:13,,,,,,,,
130,2024-10-02 03:51:22,轻小说,我的仇敌成了我的道侣,蓝薬,Lv.4,2024-11-18 13:42:17,88429,18551,1436306,连载,2024-11-18 13:13:51,,,,,,,,
131,2024-10-01 11:51:22,玄幻,皇修,萧舒,大神,2024-11-18 08:08:15,54153,19323,996683,连载,2024-11-18 07:38:48,,,,,,,,
132,2024-10-01 11:51:22,都市,军营：对不起，我是纠察！,东流不鸽,Lv.3,2024-11-18 06:08:51,54612,30727,685972,连载,2024-11-18 04:21:41,,,,,,,,
133,2024-10-01 03:51:22,历史,家父李世民，请陛下称太子,执笔见春秋,Lv.5,2024-11-18 03:20:01,44603,20698,726588,连载,2024-11-17 23:27:26,,,,,,,,
134,2024-10-01 03:51:22,游戏,仗剑独行斩鬼神,粉嫩的萌新作者,Lv.5,2024-11-16 17:44:42,64158,17187,1255815,连载,2024-11-16 14:46:44,,,,,,,,
135,2024-09-30 03:51:22,历史,大汉有活爹,长夜天高,Lv.3,2024-11-18 09:25:18,72985,22774,806298,连载,2024-11-18 00:01:00,,,,,,,,
136,2024-09-30 03:51:22,都市,不谈恋爱的我只想刷奖励,瓜不瓜,Lv.4,2024-11-02 23:05:10,50882,16125,539065,连载,2024-11-02 23:00:48,,,,,,,,
137,2024-09-30 03:51:22,历史,红楼：从小卒到万人之上,苏北穹人,Lv.4,2024-11-18 11:08:05,43203,13598,649576,连载,2024-11-18 09:58:38,,,,,,,,
138,2024-09-30 03:51:22,体育,足球：我的AI系统提供满级预判,松园314,Lv.3,2024-11-18 11:47:24,183347,29493,1102132,连载,2024-11-18 01:23:11,,,,,,,,
139,2024-09-27 11:51:22,轻小说,妖尾：我才不要当会长,想吃冰棒,Lv.5,2024-11-18 11:40:15,92726,43970,712782,连载,2024-11-18 11:26:38,,,,,,,,
140,2024-09-27 03:51:22,科幻,这很末世,花还没开,Lv.5,2024-11-18 03:31:21,103528,27536,571730,连载,2024-11-18 00:00:26,,,,,,,,
141,2024-09-27 03:51:22,玄幻,法师之上！,暴走叉烧包,Lv.5,2024-11-15 09:06:55,40256,8972,758372,连载,2024-11-15 08:16:17,,,,,,,,
142,2024-09-26 19:51:22,仙侠,裘祖：从药铺学徒到成仙做祖,六戏,Lv.5,2024-11-17 16:40:35,68992,15904,558720,连载,2024-11-17 14:54:58,,,,,,,,
143,2024-09-26 11:51:22,诸天无限,人在诸天，摆烂成帝,长生愁,Lv.4,2024-11-18 09:14:30,155538,58731,614741,连载,2024-11-17 23:52:00,,,,,,,,
144,2024-09-26 03:51:22,轻小说,人在木叶，开局掉落阿修罗查克拉,咸鱼不易当,Lv.2,2024-11-10 21:35:42,35033,18683,567057,连载,2024-11-09 22:03:07,,,,,,,,
145,2024-09-26 03:51:22,轻小说,我宇智波，开启S4赛季,锦鲤好运,Lv.5,2024-11-18 08:19:18,54951,17491,1163115,连载,2024-11-18 08:02:00,,,,,,,,
146,2024-09-26 03:51:22,都市,华娱，不放纵能叫影帝吗？,青尾鲫鱼,Lv.3,2024-11-17 09:42:08,43483,15391,1655857,连载,2024-11-16 12:00:37,,,,,,,,
147,2024-09-25 03:51:22,玄幻,我才一岁，逆袭系统什么鬼？,卫八月,Lv.2,2024-11-18 13:59:39,119920,30706,785458,连载,2024-11-18 04:08:59,,,,,,,,
148,2024-09-25 03:51:22,都市,重回海岛悠然人生,转角吻猪,Lv.5,2024-11-16 19:11:41,64048,14009,1066821,连载,2024-11-16 19:00:00,,,,,,,,
149,2024-09-25 03:51:22,都市,这个男人太懂炒作,我爱吃咸肉,Lv.4,2024-11-18 05:35:39,69487,19989,1500371,连载,2024-11-18 03:36:26,,,,,,,,
150,2024-09-24 03:51:22,科幻,从机械师开始无限转职,宇宙无敌战斗暴龙,Lv.4,2024-11-17 22:13:33,82714,26309,1703704,连载,2024-11-17 21:00:00,,,,,,,,
